,Date,Country,City,Specie,count,min,max,median,variance
1106,11/07/2020,VN,Ho Chi Minh City,wind speed,24,0.5,4.8,1.8,21.13
1107,06/08/2020,VN,Ho Chi Minh City,wind speed,23,0.2,5.9,2.8,21.48
1108,30/10/2020,VN,Ho Chi Minh City,wind speed,23,0.2,4.6,1.8,14.33
1109,06/11/2020,VN,Ho Chi Minh City,wind speed,24,1.0,3.3,2.0,3.97
1110,11/06/2020,VN,Ho Chi Minh City,wind speed,24,0.2,3.8,1.8,10.43
1111,17/06/2020,VN,Ho Chi Minh City,wind speed,23,0.2,5.6,1.2,11.81
1112,25/04/2020,VN,Ho Chi Minh City,wind gust,2,12.8,19.5,12.8,224.45
1113,16/10/2020,VN,Ho Chi Minh City,wind gust,2,10.2,16.4,10.2,192.2
1114,21/12/2020,VN,Ho Chi Minh City,wind gust,2,11.8,12.8,11.8,5.0
1115,24/12/2020,VN,Ho Chi Minh City,wind gust,2,9.7,10.2,9.7,1.25
1116,17/01/2021,VN,Ho Chi Minh City,wind gust,3,10.8,11.8,11.3,2.5
1117,16/06/2020,VN,Ho Chi Minh City,wind gust,2,15.4,19.0,15.4,64.8
1118,01/08/2020,VN,Ho Chi Minh City,wind gust,2,13.3,13.3,13.3,0.0
1119,09/08/2020,VN,Ho Chi Minh City,wind gust,3,11.3,14.4,11.8,27.7
1120,13/09/2020,VN,Ho Chi Minh City,wind gust,2,9.2,14.4,9.2,135.2
1121,13/04/2020,VN,Ho Chi Minh City,pm25,22,46.0,153.0,78.0,9869.98
1122,08/06/2020,VN,Ho Chi Minh City,pm25,24,42.0,89.0,59.0,1528.62
1123,14/07/2020,VN,Ho Chi Minh City,pm25,24,34.0,109.0,65.0,3103.19
1124,30/08/2020,VN,Ho Chi Minh City,pm25,24,30.0,78.0,55.0,794.18
1125,16/01/2020,VN,Ho Chi Minh City,pm25,24,102.0,187.0,147.0,7416.23
1126,07/02/2020,VN,Ho Chi Minh City,pm25,24,53.0,155.0,74.0,10610.3
1127,03/03/2020,VN,Ho Chi Minh City,pm25,7,50.0,61.0,57.0,170.0
1128,31/03/2020,VN,Ho Chi Minh City,pm25,24,34.0,82.0,53.0,1995.36
1129,24/10/2020,VN,Ho Chi Minh City,pm25,24,59.0,134.0,82.0,4044.28
1130,09/12/2020,VN,Ho Chi Minh City,pm25,23,70.0,122.0,89.0,2081.46
1131,22/12/2020,VN,Ho Chi Minh City,pm25,24,21.0,102.0,61.0,3890.85
1132,29/12/2020,VN,Ho Chi Minh City,pm25,24,59.0,169.0,74.0,13867.4
1133,06/03/2020,VN,Ho Chi Minh City,pm25,24,50.0,80.0,57.0,1080.0
1134,11/04/2020,VN,Ho Chi Minh City,pm25,24,30.0,78.0,55.0,1591.29
1135,05/01/2021,VN,Ho Chi Minh City,pm25,24,57.0,149.0,72.0,3528.24
1136,12/10/2020,VN,Ho Chi Minh City,pm25,24,13.0,68.0,50.0,1983.41
1137,18/10/2020,VN,Ho Chi Minh City,pm25,24,25.0,70.0,42.0,1420.58
1138,17/04/2020,VN,Ho Chi Minh City,pm25,24,53.0,85.0,63.0,486.94
1139,05/07/2020,VN,Ho Chi Minh City,pm25,24,61.0,99.0,82.0,1312.16
1140,29/09/2020,VN,Ho Chi Minh City,pm25,24,17.0,82.0,53.0,3008.24
1141,10/10/2020,VN,Ho Chi Minh City,pm25,24,34.0,137.0,80.0,5053.84
1142,28/03/2020,VN,Ho Chi Minh City,pm25,24,38.0,70.0,53.0,1156.07
1143,22/05/2020,VN,Ho Chi Minh City,pm25,24,46.0,85.0,68.0,1064.33
1144,30/05/2020,VN,Ho Chi Minh City,pm25,24,57.0,132.0,87.0,4456.74
1145,01/06/2020,VN,Ho Chi Minh City,pm25,24,42.0,152.0,87.0,7324.93
1146,14/01/2020,VN,Ho Chi Minh City,pm25,24,65.0,163.0,119.0,11033.5
1147,20/01/2020,VN,Ho Chi Minh City,pm25,24,57.0,155.0,85.0,7692.88
1148,10/02/2020,VN,Ho Chi Minh City,pm25,24,61.0,154.0,91.0,8923.46
1149,13/02/2020,VN,Ho Chi Minh City,pm25,22,34.0,72.0,57.0,839.93
1150,16/08/2020,VN,Ho Chi Minh City,pm25,24,46.0,154.0,72.0,7377.97
1151,09/11/2020,VN,Ho Chi Minh City,pm25,24,65.0,134.0,91.0,4081.74
1152,26/12/2020,VN,Ho Chi Minh City,pm25,24,38.0,112.0,70.0,3296.5
1153,11/07/2020,VN,Ho Chi Minh City,pm25,24,34.0,124.0,61.0,5062.16
1154,11/01/2020,VN,Ho Chi Minh City,pm25,24,57.0,166.0,91.0,12436.8
1155,21/02/2020,VN,Ho Chi Minh City,pm25,24,63.0,149.0,89.0,8141.45
1156,04/03/2020,VN,Ho Chi Minh City,pm25,24,38.0,93.0,59.0,1758.48
1157,20/03/2020,VN,Ho Chi Minh City,pm25,24,42.0,78.0,55.0,628.1
1158,25/11/2020,VN,Ho Chi Minh City,pm25,24,46.0,151.0,78.0,7989.55
1159,03/04/2020,VN,Ho Chi Minh City,pm25,24,34.0,72.0,57.0,740.8
1160,26/04/2020,VN,Ho Chi Minh City,pm25,24,57.0,139.0,85.0,3740.85
1161,25/07/2020,VN,Ho Chi Minh City,pm25,24,30.0,160.0,78.0,22276.5
1162,03/11/2020,VN,Ho Chi Minh City,pm25,24,25.0,173.0,95.0,14949.4
1163,10/05/2020,VN,Ho Chi Minh City,pm25,24,21.0,55.0,38.0,874.49
1164,24/07/2020,VN,Ho Chi Minh City,pm25,24,46.0,102.0,78.0,2259.06
1165,09/10/2020,VN,Ho Chi Minh City,pm25,24,21.0,107.0,59.0,3810.14
1166,06/10/2020,VN,Ho Chi Minh City,pm25,24,9.0,119.0,65.0,5065.8
1167,29/11/2020,VN,Ho Chi Minh City,pm25,24,42.0,134.0,74.0,4786.5
1168,13/01/2020,VN,Ho Chi Minh City,pm25,24,61.0,159.0,85.0,8977.37
1169,31/08/2020,VN,Ho Chi Minh City,pm25,24,34.0,134.0,63.0,5095.63
1170,15/09/2020,VN,Ho Chi Minh City,pm25,23,30.0,109.0,57.0,5696.32
1171,22/09/2020,VN,Ho Chi Minh City,pm25,24,34.0,139.0,72.0,7804.06
1172,05/12/2020,VN,Ho Chi Minh City,pm25,24,57.0,159.0,107.0,7667.81
1173,09/01/2020,VN,Ho Chi Minh City,pm25,24,72.0,177.0,99.0,11390.4
1174,27/05/2020,VN,Ho Chi Minh City,pm25,24,42.0,139.0,76.0,5097.37
1175,31/07/2020,VN,Ho Chi Minh City,pm25,24,34.0,82.0,57.0,1306.88
1176,20/08/2020,VN,Ho Chi Minh City,pm25,24,46.0,153.0,70.0,10722.5
1177,16/04/2020,VN,Ho Chi Minh City,pm25,23,55.0,91.0,68.0,1093.48
1178,22/04/2020,VN,Ho Chi Minh City,pm25,23,38.0,70.0,55.0,726.56
1179,12/09/2020,VN,Ho Chi Minh City,pm25,11,5.0,13.0,9.0,142.54
1180,20/06/2020,VN,Ho Chi Minh City,pm25,24,50.0,80.0,61.0,801.29
1181,24/01/2020,VN,Ho Chi Minh City,pm25,24,50.0,99.0,65.0,1257.1
1182,10/04/2020,VN,Ho Chi Minh City,pm25,24,50.0,93.0,63.0,1468.68
1183,30/04/2020,VN,Ho Chi Minh City,pm25,24,42.0,97.0,63.0,1758.68
1184,09/06/2020,VN,Ho Chi Minh City,pm25,24,25.0,109.0,61.0,4267.37
1185,15/08/2020,VN,Ho Chi Minh City,pm25,24,30.0,155.0,72.0,10507.5
1186,08/10/2020,VN,Ho Chi Minh City,pm25,23,17.0,91.0,46.0,3014.47
1187,31/12/2020,VN,Ho Chi Minh City,pm25,24,55.0,117.0,65.0,2180.58
1188,15/03/2020,VN,Ho Chi Minh City,pm25,23,34.0,80.0,55.0,1232.02
1189,18/07/2020,VN,Ho Chi Minh City,pm25,24,30.0,159.0,61.0,16832.2
1190,19/08/2020,VN,Ho Chi Minh City,pm25,24,42.0,89.0,61.0,1389.4
1191,14/09/2020,VN,Ho Chi Minh City,pm25,12,5.0,72.0,46.0,7762.65
1192,31/12/2019,VN,Ho Chi Minh City,pm25,24,55.0,156.0,82.0,6151.58
1193,08/01/2020,VN,Ho Chi Minh City,pm25,24,63.0,155.0,87.0,6818.48
1194,10/01/2020,VN,Ho Chi Minh City,pm25,23,63.0,154.0,91.0,7833.56
1195,18/02/2020,VN,Ho Chi Minh City,pm25,24,57.0,114.0,82.0,1917.81
1196,15/10/2020,VN,Ho Chi Minh City,pm25,24,25.0,74.0,57.0,1703.46
1197,16/12/2020,VN,Ho Chi Minh City,pm25,24,63.0,154.0,82.0,5063.41
1198,08/01/2021,VN,Ho Chi Minh City,pm25,24,68.0,161.0,109.0,11328.0
1199,16/01/2021,VN,Ho Chi Minh City,pm25,24,68.0,175.0,109.0,12313.9
1200,20/02/2020,VN,Ho Chi Minh City,pm25,24,76.0,155.0,122.0,7268.97
1201,18/03/2020,VN,Ho Chi Minh City,pm25,24,55.0,91.0,78.0,634.49
1202,22/03/2020,VN,Ho Chi Minh City,pm25,24,46.0,85.0,57.0,946.01
1203,25/03/2020,VN,Ho Chi Minh City,pm25,24,46.0,76.0,59.0,798.48
1204,01/08/2020,VN,Ho Chi Minh City,pm25,24,21.0,61.0,38.0,1177.37
1205,06/01/2020,VN,Ho Chi Minh City,pm25,24,70.0,191.0,114.0,16874.6
1206,07/04/2020,VN,Ho Chi Minh City,pm25,24,38.0,65.0,53.0,359.06
1207,04/12/2020,VN,Ho Chi Minh City,pm25,24,63.0,132.0,82.0,2944.33
1208,15/12/2020,VN,Ho Chi Minh City,pm25,24,65.0,159.0,93.0,11954.3
1209,30/10/2020,VN,Ho Chi Minh City,pm25,24,30.0,122.0,70.0,5269.98
1210,30/03/2020,VN,Ho Chi Minh City,pm25,24,34.0,70.0,53.0,1015.63
1211,13/05/2020,VN,Ho Chi Minh City,pm25,24,34.0,87.0,53.0,1266.94
1212,16/05/2020,VN,Ho Chi Minh City,pm25,24,25.0,80.0,59.0,2601.29
1213,24/05/2020,VN,Ho Chi Minh City,pm25,24,50.0,124.0,72.0,3489.55
1214,22/11/2020,VN,Ho Chi Minh City,pm25,24,34.0,155.0,85.0,11007.4
1215,13/01/2021,VN,Ho Chi Minh City,pm25,23,57.0,158.0,107.0,11169.0
1216,24/03/2020,VN,Ho Chi Minh City,pm25,24,38.0,82.0,53.0,864.06
1217,05/04/2020,VN,Ho Chi Minh City,pm25,24,34.0,70.0,55.0,723.46
1218,11/05/2020,VN,Ho Chi Minh City,pm25,24,25.0,59.0,38.0,717.23
1219,30/06/2020,VN,Ho Chi Minh City,pm25,24,61.0,157.0,91.0,14018.8
1220,15/07/2020,VN,Ho Chi Minh City,pm25,24,30.0,78.0,61.0,2506.94
1221,08/09/2020,VN,Ho Chi Minh City,pm25,24,46.0,93.0,70.0,1476.94
1222,19/09/2020,VN,Ho Chi Minh City,pm25,24,13.0,109.0,42.0,6615.49
1223,06/11/2020,VN,Ho Chi Minh City,pm25,24,57.0,112.0,82.0,1757.37
1224,01/01/2020,VN,Ho Chi Minh City,pm25,24,42.0,154.0,74.0,8109.11
1225,23/01/2020,VN,Ho Chi Minh City,pm25,24,38.0,87.0,61.0,1106.79
1226,05/05/2020,VN,Ho Chi Minh City,pm25,24,34.0,87.0,53.0,1736.94
1227,14/06/2020,VN,Ho Chi Minh City,pm25,24,25.0,85.0,50.0,2393.03
1228,12/11/2020,VN,Ho Chi Minh City,pm25,24,57.0,171.0,91.0,14358.1
1229,08/07/2020,VN,Ho Chi Minh City,pm25,24,38.0,142.0,68.0,10454.7
1230,03/09/2020,VN,Ho Chi Minh City,pm25,24,25.0,91.0,61.0,2480.8
1231,06/09/2020,VN,Ho Chi Minh City,pm25,24,25.0,154.0,59.0,9722.32
1232,16/10/2020,VN,Ho Chi Minh City,pm25,24,17.0,65.0,34.0,2509.55
1233,30/12/2019,VN,Ho Chi Minh City,pm25,24,46.0,168.0,89.0,20188.6
1234,21/01/2020,VN,Ho Chi Minh City,pm25,23,59.0,151.0,78.0,8629.05
1235,17/02/2020,VN,Ho Chi Minh City,pm25,24,42.0,117.0,76.0,4042.01
1236,21/05/2020,VN,Ho Chi Minh City,pm25,22,46.0,91.0,61.0,1817.66
1237,12/01/2021,VN,Ho Chi Minh City,pm25,24,50.0,95.0,68.0,1529.49
1238,12/05/2020,VN,Ho Chi Minh City,pm25,24,38.0,80.0,55.0,1163.75
1239,29/07/2020,VN,Ho Chi Minh City,pm25,24,13.0,124.0,59.0,5032.39
1240,24/08/2020,VN,Ho Chi Minh City,pm25,24,50.0,95.0,63.0,1115.0
1241,27/08/2020,VN,Ho Chi Minh City,pm25,22,50.0,95.0,65.0,1506.43
1242,29/02/2020,VN,Ho Chi Minh City,pm25,24,46.0,149.0,61.0,7758.19
1243,21/03/2020,VN,Ho Chi Minh City,pm25,24,34.0,80.0,61.0,1133.89
1244,04/04/2020,VN,Ho Chi Minh City,pm25,24,30.0,72.0,55.0,1284.33
1245,29/04/2020,VN,Ho Chi Minh City,pm25,24,55.0,102.0,74.0,1857.1
1246,24/09/2020,VN,Ho Chi Minh City,pm25,21,25.0,157.0,74.0,13620.1
1247,25/10/2020,VN,Ho Chi Minh City,pm25,24,30.0,102.0,70.0,2626.67
1248,18/11/2020,VN,Ho Chi Minh City,pm25,24,38.0,132.0,85.0,8080.8
1249,07/01/2021,VN,Ho Chi Minh City,pm25,24,57.0,144.0,80.0,4745.05
1250,18/01/2020,VN,Ho Chi Minh City,pm25,24,76.0,185.0,107.0,14464.8
1251,02/05/2020,VN,Ho Chi Minh City,pm25,24,34.0,68.0,55.0,714.49
1252,12/06/2020,VN,Ho Chi Minh City,pm25,24,46.0,109.0,68.0,2746.88
1253,06/01/2021,VN,Ho Chi Minh City,pm25,24,38.0,114.0,65.0,4819.98
1254,06/04/2020,VN,Ho Chi Minh City,pm25,23,34.0,65.0,57.0,604.23
1255,01/07/2020,VN,Ho Chi Minh City,pm25,22,59.0,157.0,72.0,18410.8
1256,26/08/2020,VN,Ho Chi Minh City,pm25,23,53.0,89.0,61.0,890.59
1257,18/09/2020,VN,Ho Chi Minh City,pm25,24,17.0,55.0,30.0,825.63
1258,22/01/2020,VN,Ho Chi Minh City,pm25,24,53.0,122.0,70.0,4924.06
1259,17/08/2020,VN,Ho Chi Minh City,pm25,24,53.0,112.0,74.0,2370.85
1260,14/11/2020,VN,Ho Chi Minh City,pm25,24,53.0,107.0,80.0,1963.03
1261,07/03/2020,VN,Ho Chi Minh City,pm25,24,42.0,117.0,61.0,3250.27
1262,23/04/2020,VN,Ho Chi Minh City,pm25,22,38.0,87.0,59.0,1320.28
1263,06/08/2020,VN,Ho Chi Minh City,pm25,23,21.0,89.0,53.0,3044.31
1264,26/10/2020,VN,Ho Chi Minh City,pm25,24,76.0,147.0,91.0,4384.62
1265,06/02/2020,VN,Ho Chi Minh City,pm25,24,55.0,153.0,78.0,8513.31
1266,11/02/2020,VN,Ho Chi Minh City,pm25,24,50.0,152.0,70.0,10601.7
1267,11/06/2020,VN,Ho Chi Minh City,pm25,24,57.0,107.0,89.0,2142.59
1268,08/12/2020,VN,Ho Chi Minh City,pm25,24,55.0,154.0,82.0,8053.04
1269,08/05/2020,VN,Ho Chi Minh City,pm25,24,9.0,61.0,34.0,1875.36
1270,18/05/2020,VN,Ho Chi Minh City,pm25,24,46.0,82.0,59.0,715.87
1271,26/09/2020,VN,Ho Chi Minh City,pm25,24,9.0,119.0,57.0,7771.23
1272,03/12/2020,VN,Ho Chi Minh City,pm25,23,38.0,102.0,78.0,2055.89
1273,23/10/2020,VN,Ho Chi Minh City,pm25,24,25.0,93.0,68.0,1999.11
1274,17/12/2020,VN,Ho Chi Minh City,pm25,22,30.0,124.0,76.0,6071.1
1275,08/03/2020,VN,Ho Chi Minh City,pm25,24,42.0,152.0,61.0,15952.8
1276,17/03/2020,VN,Ho Chi Minh City,pm25,24,63.0,93.0,80.0,808.62
1277,06/07/2020,VN,Ho Chi Minh City,pm25,24,42.0,72.0,61.0,463.46
1278,17/10/2020,VN,Ho Chi Minh City,pm25,24,17.0,61.0,34.0,1592.97
1279,07/05/2020,VN,Ho Chi Minh City,pm25,24,25.0,53.0,38.0,450.65
1280,25/09/2020,VN,Ho Chi Minh City,pm25,24,50.0,161.0,72.0,13583.4
1281,29/01/2020,VN,Ho Chi Minh City,pm25,24,53.0,74.0,61.0,482.32
1282,30/01/2020,VN,Ho Chi Minh City,pm25,24,50.0,95.0,68.0,1676.5
1283,01/04/2020,VN,Ho Chi Minh City,pm25,24,25.0,70.0,53.0,1411.72
1284,01/05/2020,VN,Ho Chi Minh City,pm25,24,34.0,80.0,53.0,1077.37
1285,05/06/2020,VN,Ho Chi Minh City,pm25,24,55.0,134.0,68.0,8281.58
1286,07/07/2020,VN,Ho Chi Minh City,pm25,24,30.0,89.0,50.0,2850.85
1287,11/10/2020,VN,Ho Chi Minh City,pm25,24,17.0,112.0,38.0,10483.9
1288,04/01/2020,VN,Ho Chi Minh City,pm25,24,72.0,154.0,93.0,8961.67
1289,22/02/2020,VN,Ho Chi Minh City,pm25,24,46.0,93.0,72.0,1380.8
1290,23/02/2020,VN,Ho Chi Minh City,pm25,24,55.0,99.0,68.0,833.75
1291,28/05/2020,VN,Ho Chi Minh City,pm25,24,46.0,117.0,70.0,4218.19
1292,23/05/2020,VN,Ho Chi Minh City,pm25,23,53.0,127.0,72.0,3656.24
1293,28/07/2020,VN,Ho Chi Minh City,pm25,24,42.0,132.0,65.0,4446.3
1294,18/08/2020,VN,Ho Chi Minh City,pm25,24,50.0,107.0,63.0,2927.81
1295,23/12/2020,VN,Ho Chi Minh City,pm25,24,34.0,152.0,82.0,9875.87
1296,15/01/2020,VN,Ho Chi Minh City,pm25,24,55.0,161.0,124.0,9529.98
1297,17/01/2020,VN,Ho Chi Minh City,pm25,24,82.0,171.0,114.0,9187.23
1298,31/01/2020,VN,Ho Chi Minh City,pm25,24,55.0,97.0,80.0,934.76
1299,09/04/2020,VN,Ho Chi Minh City,pm25,22,21.0,112.0,70.0,4178.98
1300,28/12/2020,VN,Ho Chi Minh City,pm25,24,53.0,157.0,95.0,7504.28
1301,13/10/2020,VN,Ho Chi Minh City,pm25,24,30.0,91.0,61.0,1867.75
1302,14/12/2020,VN,Ho Chi Minh City,pm25,23,30.0,119.0,65.0,4798.1
1303,02/01/2021,VN,Ho Chi Minh City,pm25,24,50.0,119.0,72.0,2905.49
1304,26/06/2020,VN,Ho Chi Minh City,pm25,24,42.0,163.0,76.0,17776.4
1305,04/07/2020,VN,Ho Chi Minh City,pm25,24,42.0,122.0,76.0,3428.41
1306,10/08/2020,VN,Ho Chi Minh City,pm25,24,17.0,76.0,50.0,2029.11
1307,01/09/2020,VN,Ho Chi Minh City,pm25,24,38.0,163.0,91.0,17596.4
1308,06/12/2020,VN,Ho Chi Minh City,pm25,24,59.0,119.0,78.0,2645.43
1309,26/01/2020,VN,Ho Chi Minh City,pm25,22,38.0,59.0,53.0,484.93
1310,15/05/2020,VN,Ho Chi Minh City,pm25,24,30.0,78.0,53.0,1045.92
1311,13/08/2020,VN,Ho Chi Minh City,pm25,22,46.0,89.0,59.0,1494.89
1312,31/10/2020,VN,Ho Chi Minh City,pm25,23,38.0,147.0,68.0,8698.1
1313,20/07/2020,VN,Ho Chi Minh City,pm25,24,38.0,139.0,72.0,5216.5
1314,02/09/2020,VN,Ho Chi Minh City,pm25,24,46.0,122.0,59.0,4111.29
1315,11/11/2020,VN,Ho Chi Minh City,pm25,24,46.0,102.0,68.0,2179.98
1316,30/11/2020,VN,Ho Chi Minh City,pm25,24,5.0,132.0,74.0,5928.04
1317,31/05/2020,VN,Ho Chi Minh City,pm25,24,30.0,137.0,59.0,12133.5
1318,07/06/2020,VN,Ho Chi Minh City,pm25,24,34.0,117.0,78.0,7128.91
1319,21/06/2020,VN,Ho Chi Minh City,pm25,24,30.0,87.0,59.0,2709.11
1320,10/07/2020,VN,Ho Chi Minh City,pm25,23,38.0,68.0,55.0,608.1
1321,25/01/2020,VN,Ho Chi Minh City,pm25,23,34.0,76.0,57.0,963.28
1322,01/03/2020,VN,Ho Chi Minh City,pm25,24,38.0,89.0,65.0,1747.23
1323,21/10/2020,VN,Ho Chi Minh City,pm25,24,25.0,89.0,55.0,2029.11
1324,19/11/2020,VN,Ho Chi Minh City,pm25,23,38.0,157.0,76.0,12695.7
1325,03/01/2021,VN,Ho Chi Minh City,pm25,24,55.0,137.0,85.0,4813.26
1326,17/01/2021,VN,Ho Chi Minh City,pm25,24,57.0,153.0,82.0,4289.28
1327,12/03/2020,VN,Ho Chi Minh City,pm25,24,34.0,91.0,59.0,2015.63
1328,22/07/2020,VN,Ho Chi Minh City,pm25,24,30.0,93.0,46.0,2813.32
1329,30/07/2020,VN,Ho Chi Minh City,pm25,22,42.0,85.0,63.0,1317.06
1330,07/12/2020,VN,Ho Chi Minh City,pm25,24,55.0,114.0,87.0,2528.91
1331,12/08/2020,VN,Ho Chi Minh City,pm25,24,38.0,91.0,61.0,2546.67
1332,25/08/2020,VN,Ho Chi Minh City,pm25,24,55.0,95.0,72.0,744.33
1333,20/10/2020,VN,Ho Chi Minh City,pm25,24,30.0,102.0,61.0,3951.01
1334,05/11/2020,VN,Ho Chi Minh City,pm25,23,76.0,153.0,107.0,5703.48
1335,08/02/2020,VN,Ho Chi Minh City,pm25,24,72.0,157.0,104.0,10326.9
1336,29/03/2020,VN,Ho Chi Minh City,pm25,23,25.0,68.0,46.0,1094.94
1337,15/04/2020,VN,Ho Chi Minh City,pm25,24,61.0,151.0,82.0,4578.84
1338,22/06/2020,VN,Ho Chi Minh City,pm25,24,30.0,119.0,59.0,8466.96
1339,19/01/2021,VN,Ho Chi Minh City,pm25,24,127.0,183.0,157.0,1814.18
1340,21/09/2020,VN,Ho Chi Minh City,pm25,24,46.0,157.0,72.0,9035.87
1341,17/11/2020,VN,Ho Chi Minh City,pm25,24,53.0,170.0,93.0,16795.5
1342,02/08/2020,VN,Ho Chi Minh City,pm25,24,17.0,57.0,38.0,1286.3
1343,03/08/2020,VN,Ho Chi Minh City,pm25,24,30.0,63.0,50.0,1073.46
1344,08/08/2020,VN,Ho Chi Minh City,pm25,24,30.0,76.0,53.0,1623.41
1345,29/08/2020,VN,Ho Chi Minh City,pm25,24,42.0,76.0,59.0,686.3
1346,05/02/2020,VN,Ho Chi Minh City,pm25,24,42.0,153.0,76.0,6608.91
1347,24/04/2020,VN,Ho Chi Minh City,pm25,24,46.0,127.0,89.0,5759.55
1348,28/10/2020,VN,Ho Chi Minh City,pm25,24,46.0,139.0,72.0,4075.65
1349,19/12/2020,VN,Ho Chi Minh City,pm25,24,25.0,80.0,63.0,2037.1
1350,26/05/2020,VN,Ho Chi Minh City,pm25,24,57.0,156.0,72.0,9847.66
1351,14/10/2020,VN,Ho Chi Minh City,pm25,24,21.0,107.0,46.0,5148.41
1352,04/11/2020,VN,Ho Chi Minh City,pm25,24,65.0,134.0,97.0,4138.19
1353,09/07/2020,VN,Ho Chi Minh City,pm25,24,63.0,172.0,102.0,9549.11
1354,26/07/2020,VN,Ho Chi Minh City,pm25,24,17.0,122.0,46.0,5300.42
1355,13/09/2020,VN,Ho Chi Minh City,pm25,9,5.0,13.0,5.0,84.44
1356,19/10/2020,VN,Ho Chi Minh City,pm25,23,21.0,104.0,59.0,4793.6
1357,12/01/2020,VN,Ho Chi Minh City,pm25,24,42.0,164.0,107.0,15486.1
1358,28/02/2020,VN,Ho Chi Minh City,pm25,24,42.0,151.0,68.0,11115.9
1359,05/03/2020,VN,Ho Chi Minh City,pm25,24,38.0,68.0,59.0,681.72
1360,19/04/2020,VN,Ho Chi Minh City,pm25,24,30.0,80.0,59.0,1676.07
1361,29/10/2020,VN,Ho Chi Minh City,pm25,24,25.0,87.0,59.0,2052.45
1362,16/09/2020,VN,Ho Chi Minh City,pm25,24,30.0,82.0,55.0,2390.42
1363,28/09/2020,VN,Ho Chi Minh City,pm25,24,17.0,65.0,38.0,1433.89
1364,07/10/2020,VN,Ho Chi Minh City,pm25,24,21.0,102.0,63.0,3082.32
1365,16/11/2020,VN,Ho Chi Minh City,pm25,24,38.0,151.0,80.0,7892.39
1366,25/05/2020,VN,Ho Chi Minh City,pm25,24,42.0,127.0,72.0,4203.41
1367,25/06/2020,VN,Ho Chi Minh City,pm25,24,30.0,149.0,70.0,11959.9
1368,02/07/2020,VN,Ho Chi Minh City,pm25,24,21.0,76.0,61.0,1481.45
1369,16/07/2020,VN,Ho Chi Minh City,pm25,22,30.0,158.0,53.0,6753.25
1370,18/12/2020,VN,Ho Chi Minh City,pm25,24,38.0,102.0,63.0,2892.01
1371,04/01/2021,VN,Ho Chi Minh City,pm25,24,53.0,132.0,85.0,4015.36
1372,14/01/2021,VN,Ho Chi Minh City,pm25,23,70.0,179.0,124.0,10608.0
1373,09/08/2020,VN,Ho Chi Minh City,pm25,24,34.0,85.0,55.0,1416.5
1374,13/12/2020,VN,Ho Chi Minh City,pm25,24,61.0,154.0,134.0,11835.6
1375,20/01/2021,VN,Ho Chi Minh City,pm25,16,166.0,217.0,171.0,2028.62
1376,02/03/2020,VN,Ho Chi Minh City,pm25,24,30.0,70.0,57.0,844.06
1377,14/04/2020,VN,Ho Chi Minh City,pm25,24,59.0,157.0,97.0,12220.4
1378,29/05/2020,VN,Ho Chi Minh City,pm25,24,38.0,97.0,70.0,3310.14
1379,02/06/2020,VN,Ho Chi Minh City,pm25,24,61.0,112.0,72.0,2018.68
1380,06/06/2020,VN,Ho Chi Minh City,pm25,24,9.0,99.0,61.0,3467.81
1381,15/06/2020,VN,Ho Chi Minh City,pm25,24,42.0,89.0,61.0,1423.75
1382,11/08/2020,VN,Ho Chi Minh City,pm25,24,17.0,65.0,46.0,1963.89
1383,12/07/2020,VN,Ho Chi Minh City,pm25,24,30.0,61.0,46.0,718.1
1384,21/08/2020,VN,Ho Chi Minh City,pm25,24,50.0,109.0,68.0,1793.46
1385,20/11/2020,VN,Ho Chi Minh City,pm25,24,30.0,152.0,59.0,10768.7
1386,09/01/2021,VN,Ho Chi Minh City,pm25,24,57.0,155.0,87.0,9240.85
1387,12/02/2020,VN,Ho Chi Minh City,pm25,24,38.0,74.0,59.0,663.41
1388,16/03/2020,VN,Ho Chi Minh City,pm25,24,53.0,137.0,74.0,6022.61
1389,23/03/2020,VN,Ho Chi Minh City,pm25,23,34.0,76.0,53.0,1019.49
1390,24/06/2020,VN,Ho Chi Minh City,pm25,23,50.0,109.0,72.0,2490.2
1391,04/10/2020,VN,Ho Chi Minh City,pm25,24,13.0,80.0,50.0,3263.46
1392,27/11/2020,VN,Ho Chi Minh City,pm25,24,74.0,162.0,87.0,8321.45
1393,14/02/2020,VN,Ho Chi Minh City,pm25,24,46.0,85.0,61.0,883.19
1394,28/06/2020,VN,Ho Chi Minh City,pm25,24,25.0,61.0,46.0,779.55
1395,09/09/2020,VN,Ho Chi Minh City,pm25,24,57.0,114.0,76.0,1886.94
1396,20/09/2020,VN,Ho Chi Minh City,pm25,24,13.0,93.0,50.0,3446.96
1397,22/10/2020,VN,Ho Chi Minh City,pm25,24,55.0,159.0,95.0,5641.72
1398,02/11/2020,VN,Ho Chi Minh City,pm25,24,9.0,107.0,70.0,8262.54
1399,21/11/2020,VN,Ho Chi Minh City,pm25,24,46.0,168.0,114.0,16117.6
1400,30/12/2020,VN,Ho Chi Minh City,pm25,23,42.0,166.0,65.0,10020.8
1401,12/04/2020,VN,Ho Chi Minh City,pm25,24,21.0,107.0,63.0,3845.43
1402,21/07/2020,VN,Ho Chi Minh City,pm25,24,50.0,154.0,74.0,6472.75
1403,27/07/2020,VN,Ho Chi Minh City,pm25,24,25.0,122.0,59.0,5354.62
